project_id,action,source_project_ids,source_family,assessment_rows,defer_to_residential,component_pins,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,multifamily,units_unusable,building_area_unusable,land_area_unusable,reported_construction_year,reported_land_sqft,evidence_ids,location_source,location_id,location_year,location_target_year,corrected_address,historical_location_pin,historical_location_year,zoning_group,zoning_year,zoning_source,zoning_note,decision_references,decision_reason
commercial_16113040200000,replace,commercial_16113040200000,commercial,60085,NA,16113040200000,2007,8,11200,6242,TRUE,TRUE,NA,NA,NA,NA,NA,NA,residential_pin_16113040200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row23,The first residential assessor report identifies a 2007 building on the exact PIN
commercial_16122180170000,update,commercial_16122180170000,commercial,NA,NA,NA,2021,10,24600,10846,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100820523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row288,The completed permit and apartment breakdown identify ten dwellings; the generic total includes three non-apartment units
commercial_16132180010000,replace,commercial_16132180010000,commercial,60135,NA,16132180010000/16132180030000,2015,70,95769,128372,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permits_100563604_to_100573230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row24,One construction phase produced a site-level project; latest assessor fields supersede the authorized permit total
commercial_16134200390000,replace,commercial_16134200390000,commercial,60149,NA,16134200390000,2006,8,13500,4607,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100109708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row69,Completed permit identifies an eight-unit mixed-use building constructed in 2006
commercial_16242010140000,update,commercial_16242010140000,commercial,NA,NA,NA,2010,5,7635,5691,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100349959/commercial_rows_60518_83660/residential_assessor_16242010150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row267,The two component PINs form one 1218-20 S Washtenaw project. The issued permit and later residential assessment identify five completed units; the stable commercial records supply whole-site building and land area.
commercial_16242020090000,replace,commercial_16242020090000,commercial,83662,NA,16242020090000,2010,2,2700,2650,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100349971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row56,Completed permit identifies the two-unit Ogden North building at the project parcel
commercial_16242060480000,replace,commercial_16242060480000,commercial,83665,NA,16242060480000/16242060490000,2010,5,6990,6632,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row25,Commercial row supplies complete building-level fields and avoids duplicate residential tieback rows
commercial_16242060510000,replace,commercial_16242060510000,commercial,83666,NA,16242060510000,2010,3,3735,3300,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row26,Commercial row supplies complete building-level fields and avoids a cross-source duplicate
commercial_16242070100000,replace,commercial_16242070100000,commercial,83667,NA,16242070100000,2010,3,3645,3006,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row27,Commercial and residential records agree exactly; one commercial copy is retained
commercial_16242070150000,replace,commercial_16242070150000,commercial,83668,NA,16242070150000/16242070160000,2010,6,8322,7129,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row28,Completed permits and the commercial row identify six units; residential duplicate is excluded
commercial_16242070310000,replace,commercial_16242070310000,commercial,83670,NA,16242070310000,2010,3,3969,3133,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row29,Commercial row supplies complete building-level fields and avoids a cross-source duplicate
commercial_17041120710000,replace,commercial_17041120710000,commercial,42874,NA,17041120710000,2022,48,48834,23901,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permits_100891575/100891579/100891583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row25,Schiller Place is retained as one 48-unit site aggregate because the three same-phase buildings share one assessed physical record
commercial_17042000430000,replace,commercial_17042000430000,commercial,43091,NA,17042000430000,2008,8,4000,3350,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100171360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row70,Completed permit identifies an eight-unit building issued in 2008 and the old card is a predecessor structure
commercial_17042120010000,replace,commercial_17042120010000,commercial,68947/43119,NA,17042120010000/17042120020000/17042120030000/17042120040000/17042120050000/17042120380000/17042120460000,2020,105,99503,16286,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100782618/Than_Tower_completion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row35,The added component belongs to the same Than Tower project and the opening record establishes completion in 2020
commercial_17042210990000,replace,commercial_17042210990000,commercial,43134,NA,17042210990000/17042211000000/17042211010000/17042211020000,2012,250,335000,59883,TRUE,TRUE,NA,NA,NA,NA,NA,NA,project_1225_old_town,parcel_universe_2025,17042210990000,2025,2012,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row57 | commercial_reviewed_locations.csv:row3,Developer records identify a 250-unit building completed in 2012 | Reviewed unchanged Old Town building identity; exact current source parcel point locates the completed 250-unit project; boundary year remains approved 2012
commercial_17042220640000,update,commercial_17042220640000,commercial,NA,NA,NA,2017,390,768240,68857,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row268,Developer explicitly reports the 390-unit Sinclair completed in 2017; preserve Assessor unit and area measurements.
commercial_17042230340000,exclude,commercial_17042230340000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row38,Permit is a revision to an existing building and City records predate the reported 2019 year
commercial_17043060300000,replace,commercial_17043060300000,commercial,42880,NA,17043060300000,2015,106,118924,28001,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100547342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row10,Completed housing records and the latest assessor report identify 106 units
commercial_17044370150000,replace,commercial_17044370150000,commercial,43173,NA,17044370150000/17044370160000/17044370170000,2011,23,38500,7500,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100498861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row11,Completed full-building permit identifies 23 units
commercial_17044510060000,replace,commercial_17044510060000,commercial,43190,NA,17044510060000,2018,405,652620,63902,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100693524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row12,Completed permit and project records identify 405 apartments
commercial_17052150110000,exclude,commercial_17052150110000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row39,Permit constructs a one-story commercial building on an older residential property rather than the reported apartment project
commercial_17053010190000,update,commercial_17053010190000,commercial,NA,NA,NA,2015,40,40853,12936,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100547689/Wicker_Park_Lofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row261,The completed building contains 40 apartments despite an earlier 41-unit permit count
commercial_17053280180000,update,commercial_17053280180000,commercial,NA,NA,NA,2019,8,22588,5904,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100690847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row289,The completed permit and apartment breakdown identify eight dwellings; the generic total includes one non-apartment unit
commercial_17061000020000,update,commercial_17061000020000,commercial,NA,NA,NA,2021,6,13488,6150,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100849074/commercial_two_vintage_history,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row290,The six-unit permit expired but both later assessor vintages consistently report six completed apartments
commercial_17062340230000,exclude,commercial_17062340230000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row72,The project renovates an existing mixed-use building and old structures persist across assessor history
commercial_17062350680000,update,commercial_17062350680000,commercial,NA,NA,NA,2018,146,143054,21959,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100695536/Wicker_Park_Connection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row291,The completed project contains 146 apartments; construction-year parcel polygons provide the full site area
commercial_17064030060000,exclude,commercial_17064030060000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row13,Permit history shows renovation or alteration rather than ground-up construction
commercial_17064080140000,update,commercial_17064080140000,commercial,NA,NA,NA,2013,99,108887,15861,TRUE,TRUE,NA,NA,NA,NA,NA,NA,100443295/100464542,NA,NA,NA,NA,NA,NA,NA,Multi-Family Residential,2013,official_snapshot_and_ordinance_date,"The November 2012 map applies because the October 16, 2013 rezoning followed the June 15 construction-date proxy.",construction_modifications.csv:row302 | corrected_year_zoning_decisions.csv:row4,"Foundation and full-building permits were issued in 2012 and 2013 for the 99-unit building; the completed property is reported as built in 2013, not 2011. | The November 2012 map applies because the October 16, 2013 rezoning followed the June 15 construction-date proxy."
commercial_17064360170000,exclude,commercial_17064360170000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row71,The commercial entity combines one new residential building with an older structure that remains on the adjacent PIN
commercial_17073270380000,update,commercial_17073270380000,commercial,NA,NA,NA,2007,16,30464,9000,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,project_manual_reviews.csv:commercial_17073270380000,NA,NA,NA,NA,NA,NA,NA,Neighborhood Mixed-Use,2007,official_snapshot_and_ordinance_date,"The 2006 reconstruction and the January 13, 2011 ordinance place the corrected 2007 project in the earlier neighborhood mixed-use district.",construction_modifications.csv:row309 | construction_building_types.csv:row17 | corrected_year_zoning_decisions.csv:row5,"MLS and building records consistently date the 2000-2006 W Warren development to 2007 rather than the Assessor's selected 2006 year. | The 2006 reconstruction and the January 13, 2011 ordinance place the corrected 2007 project in the earlier neighborhood mixed-use district."
commercial_17074160420000,replace,commercial_17074160420000,commercial,60833,NA,17074160420000,2010,68,100336,73436,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2024/official_phase_records,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row27,The assessor record is a coherent same-phase aggregate of multiple Westhaven Park Phase IIC buildings completed in 2009 and 2010
commercial_17074170400000,replace,commercial_17074170400000,commercial,60834,NA,17074170400000,2008,14,9450,22290,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_post_evidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row28,The site contains same-episode eight-unit and six-unit buildings that share one assessed physical record
commercial_17074210450000,replace,commercial_17074210450000,commercial,60838,NA,17074210450000,2007,20,24124,18573,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row40,Latest assessor report corrects a 2021 recode to a 2007 building
commercial_17074290130000,exclude,commercial_17074290130000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row11 | commercial_component_overrides.csv:row12,"The component parcels and rental records consistently identify this Warren-Paulina complex as built in 2003, before the sample. The commercial source's 2008 year is not credible."
commercial_17082130110000,replace,commercial_17082130110000,commercial,81116,NA,17082130110000,2009,141,176608,32634,TRUE,TRUE,NA,NA,NA,NA,NA,NA,commercial_2021_keypin_17082130110000/commercial_2021_keypin_17082130090000/permit_100181271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_component_overrides.csv:row49,Jacob approved the 141-apartment residential record with 176608 square feet; exclude the separately assessed 118844-square-foot air-rights component from density.
commercial_17083320080000,replace,commercial_17083320080000,commercial,60925,NA,17083320080000/17083320110000,2020,12,14010,7207,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100773337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row58,Completed permit and assessor record identify a 12-unit ground-up building
commercial_17083380230000,exclude,commercial_17083380230000,commercial,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,100575789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row307,The 2015 work is explicitly a 42-unit addition to an existing 56-unit building rather than a new freestanding building.
commercial_17083380260000,update,commercial_17083380260000,commercial,NA,NA,NA,2014,216,243280,47882,TRUE,TRUE,NA,NA,NA,NA,NA,NA,100491297/100516509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row306,Foundation and full-building permits identify the 216-unit building at 1164 W Madison. Construction began in 2013 and occupancy began in 2014; the Assessor's selected 2011 year is too early.
commercial_17084190050000,exclude,commercial_17084190050000,commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row59,Permits convert and expand an existing office building rather than construct a new building
commercial_17084220290000,update,commercial_17084220290000,commercial,NA,NA,NA,2007,2,4375,2516,TRUE,TRUE,NA,NA,NA,NA,NA,NA,assessor_row_1708422029000022025,parcel_universe_2025,17084220290000,2025,2007,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row271 | commercial_reviewed_locations.csv:row6,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement. | Exact parcel and completed residential assessment identify the same mixed-use building inspected in early 2008; retain Assessor 2007 completion proxy and use its unchanged parcel location.
commercial_17084220340000,update,commercial_17084220340000,commercial,NA,NA,NA,2007,2,4750,2517,TRUE,TRUE,NA,NA,NA,NA,NA,NA,assessor_row_1708422034000022025,parcel_universe_2025,17084220340000,2025,2007,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row272 | commercial_reviewed_locations.csv:row7,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement. | Exact parcel and completed residential assessment identify the same mixed-use building inspected in early 2008; retain Assessor 2007 completion proxy and use its unchanged parcel location.
commercial_17092060390000,replace,commercial_17092060390000,commercial,43212,NA,17092060390000,2022,812,NA,95780,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,one_chicago_project_records/permit_100785446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial_manual_decisions.csv:row30,Jacob approved one completed One Chicago project with 735 rental apartments and 77 condos on the shared Assessor site. Permit 100785446 covers both towers and the podium with 812 homes. Floor-area coverage remains unresolved; retain homes-per-acre only.
